3.41, 92 , 27
3.41, 92 , 27
3.41, 92 , 27
3.41, 92 , 27
3.41, 92 , 27
3.41, 92 , 27
3.41, 92 , 27
3.41, 92 , 27
3.41, 92 , 27
3.29, 92 , 28
3.17, 92 , 29
3.17, 92 , 29
3.17, 92 , 29
3.17, 92 , 29
3.17, 92 , 29
3.17, 92 , 29
3.17, 92 , 29
3.17, 92 , 29
3.17, 92 , 29
3.17, 92 , 29
3.17, 92 , 29
3.17, 92 , 29
3.17, 92 , 29
3.07, 92 , 30
3.07, 92 , 30
3.07, 92 , 30
3.07, 92 , 30
3.07, 92 , 30
3.07, 92 , 30
3.07, 92 , 30
3.07, 92 , 30
3.07, 92 , 30
3.07, 92 , 30
3.07, 92 , 30
3.07, 92 , 30
3.07, 92 , 30
3.07, 92 , 30
3.07, 92 , 30
3.07, 92 , 30
3.07, 92 , 30
3.07, 92 , 30
3.07, 92 , 30
3.07, 92 , 30
3.07, 92 , 30
3.07, 92 , 30
3.07, 92 , 30
3.07, 92 , 30
3.07, 92 , 30
3.07, 92 , 30
3.07, 92 , 30
3.07, 92 , 30
3.07, 92 , 30
3.07, 92 , 30
3.07, 92 , 30
3.07, 92 , 30
3.07, 92 , 30
3.07, 92 , 30
3.07, 92 , 30
3.07, 92 , 30
3.07, 92 , 30
3.07, 92 , 30
3.07, 92 , 30
3.07, 92 , 30
3.07, 92 , 30
3.07, 92 , 30
3.07, 92 , 30
3.07, 92 , 30
3.07, 92 , 30
3.07, 92 , 30
3.07, 92 , 30
3.07, 92 , 30
3.07, 92 , 30
3.07, 92 , 30
3.07, 92 , 30
3.07, 92 , 30
3.07, 92 , 30
3.07, 92 , 30
3.07, 92 , 30
3.07, 92 , 30
3.07, 92 , 30
3.07, 92 , 30
3.07, 92 , 30
3.07, 92 , 30
3.07, 92 , 30
3.07, 92 , 30
3.07, 92 , 30
3.07, 92 , 30
3.07, 92 , 30
3.07, 92 , 30
3.07, 92 , 30
2.97, 92 , 31
2.97, 92 , 31
2.97, 92 , 31
2.97, 92 , 31
2.97, 92 , 31
2.97, 92 , 31
2.97, 92 , 31
2.97, 92 , 31
2.97, 92 , 31
2.88, 92 , 32
2.88, 92 , 32
2.88, 92 , 32
2.88, 92 , 32
2.79, 92 , 33
2.79, 92 , 33
2.79, 92 , 33
2.79, 92 , 33
2.79, 92 , 33
2.79, 92 , 33
2.79, 92 , 33
2.79, 92 , 33
2.79, 92 , 33
2.69, 94 , 35
2.69, 94 , 35
2.69, 94 , 35
2.69, 94 , 35
2.69, 94 , 35
2.61, 94 , 36
2.61, 94 , 36
2.61, 94 , 36
2.61, 94 , 36
2.61, 94 , 36
2.61, 94 , 36
2.61, 94 , 36
2.54, 94 , 37
2.54, 94 , 37
2.54, 94 , 37
2.54, 94 , 37
2.54, 94 , 37
2.54, 94 , 37
2.54, 94 , 37
2.54, 94 , 37
2.54, 94 , 37
2.47, 94 , 38
2.47, 94 , 38
2.47, 94 , 38
2.47, 94 , 38
2.5, 100 , 40
2.5, 100 , 40
2.5, 100 , 40
2.5, 100 , 40
2.5, 100 , 40
2.44, 100 , 41
2.44, 100 , 41
2.44, 100 , 41
2.44, 100 , 41
2.44, 100 , 41
2.44, 100 , 41
2.44, 100 , 41
2.44, 100 , 41
2.38, 100 , 42
2.38, 100 , 42
2.38, 100 , 42
2.38, 100 , 42
2.38, 100 , 42
2.38, 100 , 42
2.38, 100 , 42
2.38, 100 , 42
2.38, 100 , 42
2.38, 100 , 42
2.38, 100 , 42
2.38, 100 , 42
2.38, 100 , 42
2.32, 102 , 44
2.32, 102 , 44
2.32, 102 , 44
2.32, 102 , 44
2.32, 102 , 44
2.32, 102 , 44
2.32, 102 , 44
2.32, 102 , 44
2.32, 102 , 44
2.32, 102 , 44
2.49, 122 , 49
2.49, 122 , 49
2.49, 122 , 49
2.49, 122 , 49
2.49, 122 , 49
2.49, 122 , 49
2.49, 122 , 49
2.49, 122 , 49
2.49, 122 , 49
2.49, 122 , 49
2.49, 122 , 49
2.49, 122 , 49
2.49, 122 , 49
2.49, 122 , 49
2.49, 122 , 49
2.49, 122 , 49
2.49, 122 , 49
2.49, 122 , 49
2.49, 122 , 49
2.49, 122 , 49
2.49, 122 , 49
2.49, 122 , 49
2.49, 122 , 49
2.49, 122 , 49
2.49, 122 , 49
2.49, 122 , 49
2.49, 122 , 49
2.49, 122 , 49
2.49, 122 , 49
2.49, 122 , 49
2.49, 122 , 49
2.49, 122 , 49
2.49, 122 , 49
2.49, 122 , 49
2.49, 122 , 49
2.49, 122 , 49
2.49, 122 , 49
2.49, 122 , 49
2.49, 122 , 49
2.49, 122 , 49
2.49, 122 , 49
2.49, 122 , 49
2.49, 122 , 49
2.49, 122 , 49
2.49, 122 , 49
2.49, 122 , 49
0.0, 0 , 0
0.0, 0 , 1
0.0, 0 , 1
0.0, 0 , 1
1.5, 6 , 4
1.2, 6 , 5
1.2, 6 , 5
1.2, 6 , 5
1.2, 6 , 5
1.2, 6 , 5
1.2, 6 , 5
1.2, 6 , 5
1.2, 6 , 5
1.2, 6 , 5
1.2, 6 , 5
1.2, 6 , 5
1.2, 6 , 5
2.0, 18 , 9
2.0, 18 , 9
2.0, 18 , 9
2.0, 18 , 9
2.0, 18 , 9
2.0, 18 , 9
2.0, 18 , 9
2.0, 18 , 9
2.0, 18 , 9
2.0, 18 , 9
2.0, 18 , 9
2.0, 18 , 9
2.0, 18 , 9
2.0, 18 , 9
2.31, 30 , 13
2.31, 30 , 13
2.31, 30 , 13
2.31, 30 , 13
2.31, 30 , 13
2.31, 30 , 13
2.31, 30 , 13
2.31, 30 , 13
2.31, 30 , 13
2.31, 30 , 13
2.31, 30 , 13
2.31, 30 , 13
2.31, 30 , 13
2.31, 30 , 13
2.31, 30 , 13
2.31, 30 , 13
2.31, 30 , 13
2.31, 30 , 13
2.31, 30 , 13
2.31, 30 , 13
2.31, 30 , 13
2.14, 30 , 14
2.14, 30 , 14
2.14, 30 , 14
2.14, 30 , 14
2.14, 30 , 14
2.0, 30 , 15
2.0, 30 , 15
2.0, 30 , 15
2.0, 30 , 15
2.0, 30 , 15
2.0, 30 , 15
2.0, 30 , 15
2.0, 30 , 15
2.0, 30 , 15
2.0, 30 , 15
2.0, 30 , 15
2.0, 30 , 15
2.0, 30 , 15
2.0, 30 , 15
2.0, 30 , 15
2.0, 30 , 15
2.0, 30 , 15
2.0, 30 , 15
2.0, 30 , 15
2.0, 30 , 15
2.0, 30 , 15
2.0, 30 , 15
2.0, 30 , 15
2.0, 30 , 15
2.0, 30 , 15
2.0, 30 , 15
2.0, 30 , 15
2.0, 30 , 15
2.0, 30 , 15
2.0, 30 , 15
2.0, 30 , 15
2.5, 50 , 20
2.5, 50 , 20
2.5, 50 , 20
2.5, 50 , 20
2.5, 50 , 20
2.8, 70 , 25
2.8, 70 , 25
2.8, 70 , 25
2.8, 70 , 25
2.8, 70 , 25
2.8, 70 , 25
2.8, 70 , 25
2.8, 70 , 25
2.71, 76 , 28
2.71, 76 , 28
2.6, 78 , 30
2.88, 92 , 32
2.88, 92 , 32
2.88, 92 , 32
2.88, 92 , 32
2.79, 92 , 33
2.79, 92 , 33
3.06, 110 , 36
3.06, 110 , 36
3.06, 110 , 36
3.06, 110 , 36
3.06, 110 , 36
3.06, 110 , 36
3.06, 110 , 36
3.06, 110 , 36
3.06, 110 , 36
3.06, 110 , 36
3.06, 110 , 36
2.97, 110 , 37
2.97, 110 , 37
2.97, 110 , 37
2.97, 110 , 37
2.97, 110 , 37
2.97, 110 , 37
2.97, 110 , 37
2.97, 110 , 37
2.97, 110 , 37
2.97, 110 , 37
2.89, 110 , 38
2.89, 110 , 38
2.89, 110 , 38
2.89, 110 , 38
2.89, 110 , 38
2.89, 110 , 38
2.89, 110 , 38
3.1, 124 , 40
3.1, 124 , 40
3.1, 124 , 40
3.1, 124 , 40
3.1, 124 , 40
3.1, 124 , 40
3.1, 124 , 40
3.09, 136 , 44
3.09, 136 , 44
3.09, 136 , 44
3.09, 136 , 44
3.02, 136 , 45
2.96, 136 , 46
2.96, 136 , 46
3.13, 150 , 48
3.13, 150 , 48
3.13, 150 , 48
3.13, 150 , 48
3.13, 150 , 48
3.13, 150 , 48
3.13, 150 , 48
3.13, 150 , 48
3.13, 150 , 48
3.06, 150 , 49
3.06, 150 , 49
3.06, 150 , 49
3.06, 150 , 49
3.06, 150 , 49
3.06, 150 , 49
3.06, 150 , 49
3.06, 150 , 49
3.06, 150 , 49
3.06, 150 , 49
3.06, 150 , 49
3.06, 150 , 49
3.06, 150 , 49
3.06, 150 , 49
3.06, 150 , 49
3.06, 150 , 49
3.06, 150 , 49
3.06, 150 , 49
3.06, 150 , 49
3.06, 150 , 49
3.06, 150 , 49
3.06, 150 , 49
3.06, 150 , 49
3.06, 150 , 49
3.06, 150 , 49
3.06, 150 , 49
3.0, 150 , 50
3.0, 150 , 50
2.94, 150 , 51
2.94, 150 , 51
2.94, 150 , 51
2.94, 150 , 51
3.09, 164 , 53
3.09, 164 , 53
3.09, 164 , 53
3.09, 164 , 53
3.09, 164 , 53
3.02, 166 , 55
3.02, 166 , 55
3.02, 166 , 55
3.02, 166 , 55
3.02, 166 , 55
3.02, 166 , 55
3.05, 168 , 55
3.05, 168 , 55
3.05, 168 , 55
3.05, 168 , 55
3.05, 168 , 55
3.05, 168 , 55
3.05, 168 , 55
3.05, 168 , 55
3.0, 168 , 56
3.0, 168 , 56
2.95, 168 , 57
2.95, 168 , 57
2.95, 168 , 57
2.95, 168 , 57
2.95, 168 , 57
2.95, 168 , 57
2.95, 168 , 57
2.95, 168 , 57
2.95, 168 , 57
2.95, 168 , 57
2.95, 168 , 57
2.95, 168 , 57
2.95, 168 , 57
2.95, 168 , 57
2.95, 168 , 57
2.95, 168 , 57
2.95, 168 , 57
2.95, 168 , 57
2.95, 168 , 57
2.88, 170 , 59
2.88, 170 , 59
2.88, 170 , 59
2.88, 170 , 59
2.88, 170 , 59
2.88, 170 , 59
2.88, 170 , 59
2.88, 170 , 59
2.88, 170 , 59
2.88, 170 , 59
2.88, 170 , 59
2.88, 170 , 59
2.88, 170 , 59
2.88, 170 , 59
2.88, 170 , 59
2.88, 170 , 59
2.88, 170 , 59
2.88, 170 , 59
2.88, 170 , 59
2.88, 170 , 59
2.88, 170 , 59
2.88, 170 , 59
2.88, 170 , 59
2.88, 170 , 59
2.83, 170 , 60
2.83, 170 , 60
2.83, 170 , 60
2.83, 170 , 60
2.79, 170 , 61
2.79, 170 , 61
2.79, 170 , 61
2.79, 170 , 61
2.79, 170 , 61
2.79, 170 , 61
2.79, 170 , 61
2.79, 170 , 61
2.79, 170 , 61
2.79, 170 , 61
2.79, 170 , 61
2.79, 170 , 61
2.79, 170 , 61
2.79, 170 , 61
2.85, 174 , 61
2.85, 174 , 61
2.85, 174 , 61
2.85, 174 , 61
2.85, 174 , 61
2.85, 174 , 61
2.85, 174 , 61
2.85, 174 , 61
2.85, 174 , 61
2.85, 174 , 61
2.85, 174 , 61
2.85, 174 , 61
2.85, 174 , 61
2.85, 174 , 61
2.85, 174 , 61
2.79, 176 , 63
2.75, 176 , 64
2.75, 176 , 64
2.75, 176 , 64
2.75, 176 , 64
2.75, 176 , 64
2.75, 176 , 64
2.75, 176 , 64
2.75, 176 , 64
2.75, 176 , 64
2.75, 176 , 64
2.75, 176 , 64
2.75, 176 , 64
2.75, 176 , 64
2.75, 176 , 64
2.71, 176 , 65
2.71, 176 , 65
2.71, 176 , 65
2.78, 186 , 67
2.78, 186 , 67
3.0, 210 , 70
3.0, 210 , 70
3.0, 210 , 70
3.0, 210 , 70
3.0, 210 , 70
3.0, 210 , 70
3.0, 210 , 70
3.0, 210 , 70
3.0, 210 , 70
3.0, 210 , 70
3.0, 210 , 70
3.0, 210 , 70
2.96, 210 , 71
2.96, 210 , 71
2.92, 210 , 72
2.92, 210 , 72
2.92, 210 , 72
2.92, 210 , 72
2.92, 210 , 72
2.92, 210 , 72
2.92, 210 , 72
2.92, 210 , 72
2.92, 210 , 72
2.92, 210 , 72
2.92, 210 , 72
2.92, 210 , 72
2.92, 210 , 72
2.92, 210 , 72
3.11, 230 , 74
3.11, 230 , 74
3.11, 230 , 74
3.11, 230 , 74
3.29, 250 , 76
0.0, 0 , 1
0.0, 0 , 1
0.0, 0 , 1
0.0, 0 , 1
0.0, 0 , 1
0.0, 0 , 1
0.0, 0 , 1
0.0, 0 , 1
0.0, 0 , 1
0.0, 0 , 1
0.0, 0 , 1
0.0, 0 , 1
0.0, 0 , 1
0.0, 0 , 1
0.0, 0 , 1
0.0, 0 , 2
0.0, 0 , 2
0.0, 0 , 3
0.0, 0 , 3
0.0, 0 , 3
0.0, 0 , 3
0.0, 0 , 3
0.0, 0 , 3
0.0, 0 , 3
0.0, 0 , 3
0.0, 0 , 3
0.0, 0 , 3
0.0, 0 , 3
0.0, 0 , 3
0.0, 0 , 4
0.0, 0 , 4
0.0, 0 , 4
0.0, 0 , 4
0.0, 0 , 4
0.0, 0 , 4
0.0, 0 , 4
0.0, 0 , 4
0.0, 0 , 4
0.0, 0 , 4
0.0, 0 , 4
0.0, 0 , 4
0.0, 0 , 4
0.0, 0 , 4
0.0, 0 , 4
0.0, 0 , 4
0.0, 0 , 4
0.0, 0 , 4
0.0, 0 , 4
0.0, 0 , 4
0.0, 0 , 4
0.0, 0 , 4
0.0, 0 , 4
0.0, 0 , 4
0.0, 0 , 4
0.0, 0 , 4
0.0, 0 , 4
0.0, 0 , 4
0.0, 0 , 4
0.0, 0 , 4
0.86, 6 , 7
0.86, 6 , 7
0.86, 6 , 7
0.86, 6 , 7
0.86, 6 , 7
0.86, 6 , 7
0.86, 6 , 7
0.86, 6 , 7
0.86, 6 , 7
0.86, 6 , 7
0.86, 6 , 7
0.86, 6 , 7
0.86, 6 , 7
0.75, 6 , 8
0.75, 6 , 8
0.75, 6 , 8
0.75, 6 , 8
0.75, 6 , 8
0.75, 6 , 8
0.75, 6 , 8
0.75, 6 , 8
0.75, 6 , 8
0.75, 6 , 8
0.75, 6 , 8
0.75, 6 , 8
1.09, 12 , 11
1.09, 12 , 11
1.09, 12 , 11
1.09, 12 , 11
1.09, 12 , 11
1.0, 12 , 12
1.0, 12 , 12
1.0, 12 , 12
1.0, 12 , 12
1.0, 12 , 12
1.0, 12 , 12
1.0, 12 , 12
1.0, 12 , 12
1.0, 12 , 12
1.0, 12 , 12
1.0, 12 , 12
1.0, 12 , 12
0.92, 12 , 13
0.92, 12 , 13
0.92, 12 , 13
0.92, 12 , 13
0.92, 12 , 13
0.92, 12 , 13
0.92, 12 , 13
0.92, 12 , 13
0.92, 12 , 13
1.2, 18 , 15
1.2, 18 , 15
1.2, 18 , 15
1.2, 18 , 15
1.2, 18 , 15
1.2, 18 , 15
1.2, 18 , 15
1.2, 18 , 15
1.13, 18 , 16
1.13, 18 , 16
1.13, 18 , 16
1.13, 18 , 16
1.13, 18 , 16
1.13, 18 , 16
1.13, 18 , 16
1.13, 18 , 16
1.13, 18 , 16
1.13, 18 , 16
1.13, 18 , 16
1.13, 18 , 16
1.06, 18 , 17
1.05, 20 , 19
1.05, 20 , 19
1.05, 20 , 19
1.05, 20 , 19
1.05, 20 , 19
1.05, 20 , 19
1.05, 20 , 19
1.05, 20 , 19
1.05, 20 , 19
1.05, 20 , 19
1.05, 20 , 19
1.05, 20 , 19
1.05, 20 , 19
1.05, 20 , 19
1.0, 20 , 20
1.0, 20 , 20
1.0, 22 , 22
1.0, 22 , 22
1.0, 22 , 22
1.0, 22 , 22
1.0, 22 , 22
1.0, 22 , 22
1.0, 22 , 22
1.0, 22 , 22
1.0, 22 , 22
0.96, 22 , 23
0.92, 22 , 24
0.92, 22 , 24
0.92, 22 , 24
0.92, 22 , 24
0.92, 22 , 24
0.92, 22 , 24
0.92, 22 , 24
0.92, 22 , 24
0.92, 22 , 24
0.92, 22 , 24
0.92, 22 , 24
0.92, 22 , 24
0.92, 22 , 24
0.92, 22 , 24
0.88, 22 , 25
0.88, 22 , 25
0.88, 22 , 25
0.88, 22 , 25
0.88, 22 , 25
0.88, 22 , 25
0.88, 22 , 25
0.88, 22 , 25
0.88, 22 , 25
0.88, 22 , 25
0.88, 22 , 25
0.88, 22 , 25
0.88, 22 , 25
0.88, 22 , 25
0.88, 22 , 25
0.88, 22 , 25
0.88, 22 , 25
0.88, 22 , 25
0.88, 22 , 25
0.88, 22 , 25
0.88, 22 , 25
0.88, 22 , 25
0.88, 22 , 25
0.88, 22 , 25
0.88, 22 , 25
0.88, 22 , 25
0.88, 22 , 25
0.88, 22 , 25
0.88, 22 , 25
0.88, 22 , 25
0.88, 22 , 25
0.88, 22 , 25
0.88, 22 , 25
0.88, 22 , 25
0.88, 22 , 25
0.88, 22 , 25
0.88, 22 , 25
0.88, 22 , 25
0.88, 22 , 25
0.88, 22 , 25
0.88, 22 , 25
0.85, 22 , 26
0.85, 22 , 26
0.85, 22 , 26
0.85, 22 , 26
0.81, 22 , 27
0.81, 22 , 27
0.81, 22 , 27
0.81, 22 , 27
0.81, 22 , 27
0.81, 22 , 27
0.81, 22 , 27
0.79, 22 , 28
0.79, 22 , 28
0.76, 22 , 29
0.76, 22 , 29
0.76, 22 , 29
0.76, 22 , 29
0.76, 22 , 29
0.76, 22 , 29
0.76, 22 , 29
0.76, 22 , 29
0.76, 22 , 29
0.76, 22 , 29
0.76, 22 , 29
0.76, 22 , 29
0.76, 22 , 29
0.76, 22 , 29
0.73, 22 , 30
0.73, 22 , 30
0.73, 22 , 30
0.73, 22 , 30
0.73, 22 , 30
0.73, 22 , 30
0.73, 22 , 30
0.73, 22 , 30
0.73, 22 , 30
0.73, 22 , 30
0.73, 22 , 30
0.73, 22 , 30
0.73, 22 , 30
0.73, 22 , 30
0.73, 22 , 30
0.73, 22 , 30
0.73, 22 , 30
0.73, 22 , 30
0.73, 22 , 30
0.73, 22 , 30
0.73, 22 , 30
0.73, 22 , 30
0.73, 22 , 30
0.73, 22 , 30
0.73, 22 , 30
0.73, 22 , 30
0.73, 22 , 30
0.73, 22 , 30
0.73, 22 , 30
0.73, 22 , 30
0.73, 22 , 30
0.73, 22 , 30
0.73, 22 , 30
0.73, 22 , 30
0.73, 22 , 30
0.71, 22 , 31
0.71, 22 , 31
0.71, 22 , 31
0.71, 22 , 31
0.71, 22 , 31
0.71, 22 , 31
0.71, 22 , 31
0.71, 22 , 31
0.71, 22 , 31
0.71, 22 , 31
0.71, 22 , 31
0.71, 22 , 31
0.71, 22 , 31
0.71, 22 , 31
0.71, 22 , 31
0.71, 22 , 31
0.71, 22 , 31
0.71, 22 , 31
0.71, 22 , 31
0.71, 22 , 31
0.71, 22 , 31
0.71, 22 , 31
0.71, 22 , 31
0.71, 22 , 31
0.71, 22 , 31
0.71, 22 , 31
0.71, 22 , 31
0.71, 22 , 31
0.71, 22 , 31
0.71, 22 , 31
0.71, 22 , 31
0.71, 22 , 31
0.71, 22 , 31
0.71, 22 , 31
0.82, 28 , 34
0.82, 28 , 34
0.82, 28 , 34
0.82, 28 , 34
0.82, 28 , 34
0.82, 28 , 34
0.82, 28 , 34
0.82, 28 , 34
0.82, 28 , 34
0.82, 28 , 34
0.82, 28 , 34
0.82, 28 , 34
0.82, 28 , 34
0.82, 28 , 34
0.83, 30 , 36
0.83, 30 , 36
0.83, 30 , 36
0.83, 30 , 36
0.83, 30 , 36
0.83, 30 , 36
0.83, 30 , 36
0.83, 30 , 36
0.83, 30 , 36
0.83, 30 , 36
0.83, 30 , 36
0.83, 30 , 36
0.83, 30 , 36
0.83, 30 , 36
0.83, 30 , 36
0.83, 30 , 36
0.83, 30 , 36
0.83, 30 , 36
0.83, 30 , 36
0.83, 30 , 36
0.83, 30 , 36
0.83, 30 , 36
0.83, 30 , 36
0.83, 30 , 36
0.81, 30 , 37
0.81, 30 , 37
0.81, 30 , 37
0.81, 30 , 37
0.81, 30 , 37
0.81, 30 , 37
0.81, 30 , 37
0.81, 30 , 37
0.81, 30 , 37
0.82, 32 , 39
0.8, 32 , 40
0.78, 32 , 41
0.78, 32 , 41
0.78, 32 , 41
0.78, 32 , 41
0.76, 32 , 42
0.76, 32 , 42
0.76, 32 , 42
0.76, 32 , 42
0.76, 32 , 42
0.76, 32 , 42
0.76, 32 , 42
0.76, 32 , 42
0.76, 32 , 42
0.76, 32 , 42
0.76, 32 , 42
0.76, 32 , 42
0.76, 32 , 42
0.76, 32 , 42
0.76, 32 , 42
0.76, 32 , 42
0.76, 32 , 42
0.76, 32 , 42
0.76, 32 , 42
0.76, 32 , 42
0.76, 32 , 42
0.76, 32 , 42
0.76, 32 , 42
0.76, 32 , 42
0.76, 32 , 42
0.76, 32 , 42
0.76, 32 , 42
0.76, 32 , 42
0.76, 32 , 42
0.76, 32 , 42
0.76, 32 , 42
0.76, 32 , 42
0.76, 32 , 42
0.74, 32 , 43
0.74, 32 , 43
0.74, 32 , 43
0.74, 32 , 43
0.74, 32 , 43
0.74, 32 , 43
0.73, 32 , 44
0.73, 32 , 44
0.73, 32 , 44
0.73, 32 , 44
0.73, 32 , 44
0.73, 32 , 44
0.73, 32 , 44
0.73, 32 , 44
0.73, 32 , 44
0.73, 32 , 44
0.73, 32 , 44
0.73, 32 , 44
0.73, 32 , 44
0.73, 32 , 44
1.06, 52 , 49
1.06, 52 , 49
1.06, 52 , 49
1.06, 52 , 49
1.06, 52 , 49
1.06, 52 , 49
1.06, 52 , 49
1.06, 52 , 49
1.06, 52 , 49
1.06, 52 , 49
1.06, 52 , 49
1.06, 52 , 49
1.06, 52 , 49
1.06, 52 , 49
1.06, 52 , 49
1.06, 52 , 49
1.04, 52 , 50
1.04, 52 , 50
1.04, 52 , 50
1.04, 52 , 50
1.04, 52 , 50
1.04, 52 , 50
1.04, 52 , 50
1.04, 52 , 50
1.04, 52 , 50
1.04, 52 , 50
1.04, 52 , 50
1.04, 52 , 50
1.04, 52 , 50
1.04, 52 , 50
1.04, 52 , 50
1.04, 52 , 50
1.04, 52 , 50
1.04, 52 , 50
1.04, 52 , 50
1.04, 52 , 50
1.04, 54 , 52
1.04, 54 , 52
1.04, 54 , 52
1.04, 54 , 52
1.04, 54 , 52
1.04, 54 , 52
1.04, 54 , 52
1.04, 54 , 52
1.04, 54 , 52
1.04, 54 , 52
1.04, 54 , 52
1.04, 54 , 52
1.04, 54 , 52
1.04, 54 , 52
1.04, 54 , 52
1.04, 54 , 52
1.04, 54 , 52
1.04, 54 , 52
1.04, 54 , 52
1.04, 54 , 52
1.04, 54 , 52
1.04, 54 , 52
1.04, 54 , 52
1.04, 54 , 52
1.04, 54 , 52
1.04, 54 , 52
1.04, 54 , 52
1.04, 54 , 52
1.04, 54 , 52
1.04, 54 , 52
1.04, 54 , 52
1.04, 54 , 52
1.04, 54 , 52
1.04, 54 , 52
1.04, 54 , 52
1.04, 54 , 52
1.04, 54 , 52
1.04, 54 , 52
1.04, 54 , 52
1.04, 54 , 52
1.04, 54 , 52
1.04, 54 , 52
1.04, 54 , 52
1.04, 54 , 52
1.04, 54 , 52
1.04, 54 , 52
1.04, 54 , 52
1.04, 54 , 52
1.04, 54 , 52
1.04, 54 , 52
1.04, 54 , 52
1.04, 54 , 52
1.04, 54 , 52
1.04, 54 , 52
1.04, 54 , 52
1.04, 54 , 52
1.04, 54 , 52
1.04, 54 , 52
1.04, 54 , 52
1.04, 54 , 52
1.02, 54 , 53
1.02, 54 , 53
1.02, 54 , 53
1.02, 54 , 53
1.02, 54 , 53
1.02, 54 , 53
1.02, 54 , 53
1.02, 54 , 53
1.02, 54 , 53
1.02, 54 , 53
1.02, 54 , 53
1.02, 54 , 53
1.02, 54 , 53
1.02, 54 , 53
1.02, 54 , 53
1.0, 54 , 54
1.0, 54 , 54
1.0, 54 , 54
1.0, 54 , 54
1.0, 54 , 54
0.98, 54 , 55
0.98, 54 , 55
0.98, 54 , 55
0.98, 54 , 55
0.98, 54 , 55
0.98, 54 , 55
0.98, 54 , 55
0.98, 54 , 55
1.12, 66 , 59
1.12, 66 , 59
1.12, 66 , 59
1.16, 72 , 62
1.16, 72 , 62
1.16, 72 , 62
1.16, 72 , 62
1.16, 72 , 62
1.16, 72 , 62
1.16, 72 , 62
1.14, 72 , 63
1.14, 72 , 63
1.14, 72 , 63
1.14, 72 , 63
1.14, 72 , 63
1.14, 72 , 63
1.14, 72 , 63
1.14, 72 , 63
1.14, 72 , 63
1.14, 72 , 63
1.14, 72 , 63
1.14, 74 , 65
1.14, 74 , 65
1.14, 74 , 65
1.14, 74 , 65
1.14, 74 , 65
1.14, 74 , 65
1.14, 74 , 65
1.14, 74 , 65
1.14, 74 , 65
1.14, 74 , 65
1.12, 74 , 66
1.12, 74 , 66
1.12, 74 , 66
1.1, 74 , 67
1.1, 74 , 67
1.1, 74 , 67
1.1, 74 , 67
1.31, 94 , 72
1.31, 94 , 72
1.31, 94 , 72
1.31, 94 , 72
1.31, 94 , 72
1.31, 94 , 72
1.31, 94 , 72
1.29, 94 , 73
1.29, 94 , 73
1.29, 94 , 73
1.29, 94 , 73
1.29, 94 , 73
1.46, 114 , 78
1.48, 120 , 81
1.48, 120 , 81
1.48, 120 , 81
1.48, 120 , 81
1.48, 120 , 81
1.48, 120 , 81
1.48, 120 , 81
1.48, 120 , 81
1.48, 120 , 81
1.48, 120 , 81
